1464003561788307000, 26518, 26518
1464003561893134000, 26574, 26574
1464003561997978000, 26646, 26646
1464003562102780000, 26465, 26465
1464003562207654000, 26392, 26392
1464003562312519000, 26571, 26571
1464003562417355000, 26719, 26719
1464003562522184000, 26669, 26669
1464003562627026000, 26704, 26704
1464003562731869000, 26612, 26612
1464003562836703000, 26565, 26565
1464003562941553000, 26512, 26512
1464003563046376000, 26598, 26598
1464003563151219000, 26639, 26639
1464003563256054000, 26321, 26321
1464003563360924000, 26266, 26266
1464003563465794000, 26209, 26209
1464003563570649000, 26354, 26354
1464003563675414000, 26628, 26628
1464003563780271000, 26573, 26573
1464003563885120000, 26590, 26590
1464003563989957000, 26463, 26463
1464003564094806000, 26545, 26545
1464003564199621000, 26629, 26629
1464003564304486000, 26462, 26462
1464003564409330000, 26403, 26403
1464003564514222000, 26432, 26432
1464003564619060000, 26677, 26677
1464003564723859000, 26678, 26678
1464003564828715000, 26696, 26696
1464003564933572000, 26637, 26637
1464003565038373000, 26621, 26621
1464003565143188000, 26529, 26529
1464003565248055000, 26568, 26568
1464003565352882000, 26646, 26646
1464003565457723000, 26340, 26340
1464003565562581000, 26222, 26222
1464003565667416000, 26209, 26209
1464003565772251000, 26386, 26386
1464003565877173000, 26634, 26634
1464003565981976000, 26562, 26562
1464003566086845000, 26594, 26594
1464003566191689000, 26473, 26473
1464003566296461000, 26556, 26556
1464003566401319000, 26615, 26615
1464003566506192000, 26396, 26396
1464003566611000000, 26352, 26352
1464003566715846000, 26632, 26632
1464003566820663000, 26665, 26665
1464003566925534000, 26677, 26677
1464003567030383000, 26673, 26673
1464003567135254000, 26650, 26650
1464003567240034000, 26584, 26584
1464003567344900000, 26581, 26581
1464003567449720000, 26602, 26602
1464003567554588000, 26563, 26563
1464003567659413000, 26317, 26317
1464003567764262000, 26169, 26169
1464003567869092000, 26320, 26320
1464003567973919000, 26502, 26502
1464003568078793000, 26650, 26650
1464003568183692000, 26565, 26565
1464003568288482000, 26463, 26463
1464003568393331000, 26576, 26576
1464003568498143000, 26688, 26688
1464003568603032000, 26583, 26583
1464003568707850000, 26453, 26453
1464003568812686000, 26427, 26427
1464003568917523000, 26685, 26685
1464003569022354000, 26706, 26706
1464003569127188000, 26708, 26708
1464003569232050000, 26748, 26748
1464003569336875000, 26693, 26693
1464003569441726000, 26572, 26572
1464003569546577000, 26583, 26583
1464003569651439000, 26678, 26678
1464003569756250000, 26571, 26571
1464003569861093000, 26306, 26306
1464003569965915000, 26223, 26223
1464003570070752000, 26282, 26282
1464003570175616000, 26545, 26545
1464003570280437000, 26654, 26654
1464003570385296000, 26616, 26616
1464003570490166000, 26536, 26536
1464003570594980000, 26619, 26619
1464003570699779000, 26690, 26690
1464003570804654000, 26552, 26552
1464003570909519000, 26419, 26419
1464003571014356000, 26403, 26403
1464003571119200000, 26680, 26680
1464003571224047000, 26699, 26699
1464003571328907000, 26676, 26676
1464003571433710000, 26696, 26696
1464003571538540000, 26659, 26659
1464003571643387000, 26595, 26595
1464003571748229000, 26624, 26624
1464003571853075000, 26675, 26675
1464003571957902000, 26573, 26573
1464003572062771000, 26333, 26333
1464003572167577000, 26298, 26298
1464003572272432000, 26366, 26366
1464003572377276000, 26585, 26585
1464003572482143000, 26723, 26723
1464003572586975000, 26657, 26657
1464003572691783000, 26670, 26670
1464003572796635000, 26591, 26591
1464003572901486000, 26752, 26752
1464003573006328000, 26693, 26693
1464003573111178000, 26540, 26540
1464003573215993000, 26538, 26538
1464003573320889000, 26820, 26820
1464003573425710000, 26862, 26862
1464003573530566000, 26848, 26848
1464003573635419000, 26863, 26863
1464003573740217000, 26841, 26841
1464003573845075000, 26765, 26765
1464003573949892000, 26718, 26718
1464003574054780000, 26833, 26833
1464003574159630000, 26778, 26778
1464003574264428000, 26649, 26649
1464003574369295000, 26345, 26345
1464003574474109000, 26499, 26499
1464003574578966000, 26659, 26659
1464003574683807000, 26832, 26832
1464003574788619000, 26711, 26711
1464003574893489000, 26623, 26623
1464003574998323000, 26604, 26604
1464003575103185000, 26738, 26738
1464003575208029000, 26687, 26687
1464003575312844000, 26492, 26492
1464003575417692000, 26481, 26481
1464003575522563000, 26746, 26746
1464003575627379000, 26715, 26715
1464003575732255000, 26770, 26770
1464003575837049000, 26765, 26765
1464003575941929000, 26720, 26720
1464003576046748000, 26664, 26664
1464003576151637000, 26683, 26683
1464003576256439000, 26683, 26683
1464003576361270000, 26542, 26542
1464003576466100000, 26340, 26340
1464003576570961000, 26230, 26230
1464003576675812000, 26395, 26395
1464003576780640000, 26692, 26692
1464003576885477000, 26621, 26621
1464003576990309000, 26648, 26648
1464003577095177000, 26527, 26527
1464003577200001000, 26555, 26555
1464003577304835000, 26706, 26706
1464003577409695000, 26594, 26594
1464003577514558000, 26453, 26453
1464003577619358000, 26534, 26534
1464003577724211000, 26808, 26808
1464003577829069000, 26830, 26830
1464003577933892000, 26804, 26804
1464003578038738000, 26734, 26734
1464003578143596000, 26688, 26688
1464003578248422000, 26637, 26637
1464003578353262000, 26603, 26603
1464003578458104000, 26228, 26228
1464003578562949000, 25801, 25801
1464003578667782000, 24625, 24625
1464003578772647000, 23487, 23487
1464003578877476000, 24510, 24510
1464003578982323000, 24551, 24551
1464003579087168000, 24453, 24453
1464003579192000000, 24733, 24733
1464003579296888000, 25321, 25321
1464003579401698000, 26212, 26212
1464003579506516000, 26733, 26733
1464003579611356000, 26636, 26636
1464003579716187000, 26535, 26535
1464003579821034000, 26505, 26505
1464003579925920000, 26768, 26768
1464003580030722000, 26766, 26766
1464003580135587000, 26755, 26755
1464003580240420000, 26745, 26745
1464003580345241000, 26704, 26704
1464003580450099000, 26623, 26623
1464003580554942000, 26561, 26561
1464003580659769000, 26646, 26646
1464003580764635000, 26577, 26577
1464003580869477000, 26292, 26292
1464003580974323000, 26175, 26175
1464003581079169000, 26300, 26300
1464003581184002000, 26555, 26555
1464003581288826000, 26644, 26644
1464003581393675000, 26584, 26584
1464003581498516000, 26517, 26517
1464003581603362000, 26574, 26574
1464003581708172000, 26657, 26657
1464003581813021000, 26580, 26580
1464003581917876000, 26413, 26413
1464003582022727000, 26386, 26386
1464003582127581000, 26686, 26686
1464003582232411000, 26702, 26702
1464003582337239000, 26672, 26672
1464003582442067000, 26710, 26710
1464003582546946000, 26625, 26625
1464003582651746000, 26533, 26533
1464003582756597000, 26478, 26478
1464003582861452000, 26598, 26598
1464003582966299000, 26494, 26494
1464003583071111000, 26229, 26229
1464003583175983000, 26197, 26197
1464003583280824000, 26285, 26285
1464003583385664000, 26546, 26546
1464003583490482000, 26622, 26622
1464003583595334000, 26588, 26588
1464003583700184000, 26482, 26482
1464003583805027000, 26514, 26514
1464003583909874000, 26590, 26590
1464003584014734000, 26494, 26494
1464003584119571000, 26381, 26381
1464003584224378000, 26403, 26403
1464003584329233000, 26689, 26689
1464003584434067000, 26666, 26666
1464003584538920000, 26688, 26688
1464003584643762000, 26654, 26654
1464003584748650000, 26640, 26640
1464003584853445000, 26560, 26560
1464003584958292000, 26601, 26601
1464003585063171000, 26626, 26626
1464003585167976000, 26380, 26380
1464003585272834000, 26255, 26255
1464003585377656000, 26172, 26172
1464003585482500000, 26348, 26348
1464003585587344000, 26664, 26664
1464003585692183000, 26608, 26608
1464003585797039000, 26649, 26649
1464003585901863000, 26510, 26510
1464003586006727000, 26620, 26620
1464003586111610000, 26714, 26714
1464003586216408000, 26449, 26449
1464003586321259000, 26421, 26421
1464003586426060000, 26639, 26639
1464003586530936000, 26719, 26719
1464003586635792000, 26736, 26736
1464003586740597000, 26730, 26730
1464003586845447000, 26644, 26644
1464003586950285000, 26531, 26531
1464003587055117000, 26538, 26538
1464003587159957000, 26608, 26608
1464003587264819000, 26527, 26527
1464003587369666000, 26301, 26301
1464003587474492000, 26177, 26177
