1464001237670017000, 26475, 26475
1464001237774877000, 26669, 26669
1464001237879759000, 26791, 26791
1464001237984523000, 26926, 26926
1464001238089379000, 26923, 26923
1464001238194238000, 26961, 26961
1464001238299112000, 26813, 26813
1464001238403901000, 26908, 26908
1464001238508733000, 26688, 26688
1464001238613586000, 26508, 26508
1464001238718459000, 26237, 26237
1464001238823281000, 25916, 25916
1464001238928122000, 25783, 25783
1464001239032952000, 24266, 24266
1464001239137813000, 25130, 25130
1464001239242640000, 25266, 25266
1464001239347469000, 25240, 25240
1464001239452333000, 25304, 25304
1464001239557138000, 25566, 25566
1464001239662023000, 26093, 26093
1464001239766850000, 26118, 26118
1464001239871739000, 26274, 26274
1464001239976530000, 26488, 26488
1464001240081372000, 26711, 26711
1464001240186168000, 26770, 26770
1464001240291058000, 26765, 26765
1464001240395938000, 26681, 26681
1464001240500736000, 26564, 26564
1464001240605636000, 26549, 26549
1464001240710463000, 26599, 26599
1464001240815281000, 26661, 26661
1464001240920108000, 26686, 26686
1464001241024954000, 26771, 26771
1464001241129784000, 26657, 26657
1464001241234628000, 26549, 26549
1464001241339490000, 26433, 26433
1464001241444323000, 26781, 26781
1464001241549189000, 26702, 26702
1464001241654045000, 26637, 26637
1464001241758839000, 26626, 26626
1464001241863670000, 26448, 26448
1464001241968514000, 26286, 26286
1464001242073388000, 26458, 26458
1464001242178237000, 26518, 26518
1464001242283074000, 26707, 26707
1464001242387928000, 26714, 26714
1464001242492735000, 26641, 26641
1464001242597574000, 26587, 26587
1464001242702429000, 26565, 26565
1464001242807294000, 26646, 26646
1464001242912113000, 26644, 26644
1464001243016952000, 26726, 26726
1464001243121800000, 26745, 26745
1464001243226646000, 26752, 26752
1464001243331501000, 26506, 26506
1464001243436312000, 26553, 26553
1464001243541175000, 26453, 26453
1464001243645996000, 26685, 26685
1464001243750875000, 26598, 26598
1464001243855676000, 26605, 26605
1464001243960525000, 26610, 26610
1464001244065358000, 26321, 26321
1464001244170240000, 26236, 26236
1464001244275049000, 26417, 26417
1464001244379918000, 26521, 26521
1464001244484746000, 26680, 26680
1464001244589559000, 26678, 26678
1464001244694444000, 26606, 26606
1464001244799301000, 26549, 26549
1464001244904121000, 26602, 26602
1464001245008916000, 26643, 26643
1464001245113783000, 26636, 26636
1464001245218662000, 26715, 26715
1464001245323491000, 26797, 26797
1464001245428354000, 26811, 26811
1464001245533159000, 26604, 26604
1464001245638010000, 26610, 26610
1464001245742851000, 26543, 26543
1464001245847671000, 26782, 26782
1464001245952515000, 26733, 26733
1464001246057370000, 26665, 26665
1464001246162204000, 26719, 26719
1464001246267063000, 26471, 26471
1464001246371898000, 26440, 26440
1464001246476736000, 26506, 26506
1464001246581563000, 26568, 26568
1464001246686400000, 26696, 26696
1464001246791283000, 26761, 26761
1464001246896111000, 26756, 26756
1464001247001002000, 26731, 26731
1464001247105796000, 26755, 26755
1464001247210671000, 26719, 26719
1464001247315481000, 26614, 26614
1464001247420341000, 26728, 26728
1464001247525135000, 26760, 26760
1464001247630015000, 26759, 26759
1464001247734848000, 26505, 26505
1464001247839684000, 26225, 26225
1464001247944544000, 26559, 26559
1464001248049381000, 26672, 26672
1464001248154217000, 26516, 26516
1464001248259034000, 26541, 26541
1464001248363867000, 26637, 26637
1464001248468693000, 26084, 26084
1464001248573588000, 26258, 26258
1464001248678402000, 26229, 26229
1464001248783230000, 26433, 26433
1464001248888110000, 26555, 26555
1464001248992914000, 26523, 26523
1464001249097758000, 26455, 26455
1464001249202581000, 26320, 26320
1464001249307476000, 26465, 26465
1464001249412302000, 26476, 26476
1464001249517137000, 26523, 26523
1464001249622045000, 26562, 26562
1464001249726871000, 26348, 26348
1464001249831668000, 26149, 26149
1464001249936479000, 26149, 26149
1464001250041344000, 26464, 26464
1464001250146237000, 26407, 26407
1464001250251032000, 26174, 26174
1464001250355861000, 26223, 26223
1464001250460692000, 26269, 26269
1464001250565562000, 25862, 25862
1464001250670404000, 25940, 25940
1464001250775235000, 26242, 26242
1464001250880111000, 26291, 26291
1464001250984937000, 26230, 26230
1464001251089773000, 26293, 26293
1464001251194631000, 26241, 26241
1464001251299509000, 26144, 26144
1464001251404293000, 26183, 26183
1464001251509123000, 26336, 26336
1464001251613958000, 26359, 26359
1464001251718833000, 26077, 26077
1464001251823679000, 26364, 26364
1464001251928507000, 26210, 26210
1464001252033329000, 26466, 26466
1464001252138202000, 26450, 26450
1464001252243042000, 26351, 26351
1464001252347873000, 26275, 26275
1464001252452703000, 26193, 26193
1464001252557560000, 26188, 26188
1464001252662420000, 25861, 25861
1464001252767251000, 25800, 25800
1464001252872112000, 26018, 26018
1464001252976913000, 26207, 26207
1464001253081755000, 26149, 26149
1464001253186592000, 26230, 26230
1464001253291447000, 26155, 26155
1464001253396331000, 26120, 26120
1464001253501165000, 26187, 26187
1464001253605947000, 26290, 26290
1464001253710855000, 26160, 26160
1464001253815695000, 26158, 26158
1464001253920493000, 26134, 26134
1464001254025330000, 26233, 26233
1464001254130211000, 26356, 26356
1464001254235054000, 26369, 26369
1464001254339926000, 26332, 26332
1464001254444712000, 26199, 26199
1464001254549552000, 26160, 26160
1464001254654408000, 26278, 26278
1464001254759277000, 26083, 26083
1464001254864076000, 25861, 25861
1464001254968902000, 25989, 25989
1464001255073773000, 26207, 26207
1464001255178603000, 26320, 26320
1464001255283463000, 26176, 26176
1464001255388295000, 26279, 26279
1464001255493131000, 26118, 26118
1464001255597988000, 26202, 26202
1464001255702805000, 26327, 26327
1464001255807685000, 26267, 26267
1464001255912521000, 26057, 26057
1464001256017370000, 26148, 26148
1464001256122189000, 26057, 26057
1464001256227048000, 26377, 26377
1464001256331858000, 26328, 26328
1464001256436703000, 26353, 26353
1464001256541557000, 26238, 26238
1464001256646404000, 26117, 26117
1464001256751263000, 26190, 26190
1464001256856098000, 26082, 26082
1464001256960902000, 25862, 25862
1464001257065757000, 25809, 25809
1464001257170591000, 26099, 26099
1464001257275438000, 26211, 26211
1464001257380288000, 26159, 26159
1464001257485132000, 26187, 26187
1464001257589978000, 26101, 26101
1464001257694824000, 26144, 26144
1464001257799679000, 26258, 26258
1464001257904531000, 26296, 26296
1464001258009332000, 26072, 26072
1464001258114174000, 26136, 26136
1464001258219027000, 26104, 26104
1464001258323887000, 26389, 26389
1464001258428701000, 26434, 26434
1464001258533572000, 26465, 26465
1464001258638401000, 26369, 26369
1464001258743228000, 26309, 26309
1464001258848081000, 26578, 26578
1464001258952906000, 26689, 26689
1464001259057752000, 26415, 26415
1464001259162622000, 26240, 26240
1464001259267415000, 26409, 26409
1464001259372339000, 26485, 26485
1464001259477127000, 26575, 26575
1464001259581969000, 26517, 26517
1464001259686840000, 26645, 26645
1464001259791648000, 26450, 26450
1464001259896498000, 26361, 26361
1464001260001359000, 26385, 26385
1464001260106209000, 26323, 26323
1464001260211022000, 26203, 26203
1464001260315892000, 26120, 26120
1464001260420707000, 25644, 25644
1464001260525557000, 25576, 25576
1464001260630399000, 25216, 25216
1464001260735227000, 25045, 25045
1464001260840070000, 25467, 25467
1464001260944918000, 26027, 26027
1464001261049750000, 26745, 26745
1464001261154658000, 26741, 26741
1464001261259447000, 26341, 26341
1464001261364295000, 26077, 26077
1464001261469127000, 26180, 26180
1464001261573976000, 26277, 26277
1464001261678804000, 26174, 26174
1464001261783645000, 26270, 26270
1464001261888502000, 26165, 26165
1464001261993333000, 26255, 26255
1464001262098177000, 26330, 26330
1464001262203029000, 26343, 26343
1464001262307884000, 26077, 26077
1464001262412701000, 26118, 26118
1464001262517554000, 26076, 26076
1464001262622420000, 26338, 26338
1464001262727262000, 26399, 26399
1464001262832073000, 26409, 26409
1464001262936903000, 26300, 26300
1464001263041744000, 26159, 26159
1464001263146622000, 26214, 26214
1464001263251453000, 26233, 26233
1464001263356292000, 25937, 25937
1464001263461119000, 25818, 25818
1464001263566002000, 25999, 25999
1464001263670795000, 26153, 26153
1464001263775657000, 26248, 26248
1464001263880487000, 26157, 26157
1464001263985314000, 26247, 26247
1464001264090161000, 26114, 26114
1464001264195012000, 26170, 26170
1464001264299919000, 26249, 26249
1464001264404699000, 26178, 26178
1464001264509549000, 26059, 26059
1464001264614408000, 26151, 26151
1464001264719231000, 26058, 26058
1464001264824097000, 26335, 26335
1464001264928909000, 26313, 26313
1464001265033786000, 26303, 26303
1464001265138592000, 26239, 26239
1464001265243422000, 26116, 26116
1464001265348273000, 26176, 26176
1464001265453109000, 26041, 26041
1464001265557955000, 25797, 25797
1464001265662809000, 25885, 25885
1464001265767629000, 26114, 26114
1464001265872484000, 26272, 26272
1464001265977324000, 26150, 26150
1464001266082153000, 26246, 26246
1464001266187007000, 26122, 26122
1464001266291868000, 26198, 26198
1464001266396714000, 26284, 26284
1464001266501543000, 26299, 26299
1464001266606374000, 26048, 26048
1464001266711226000, 26112, 26112
1464001266816072000, 26034, 26034
1464001266920911000, 26328, 26328
1464001267025773000, 26312, 26312
1464001267130600000, 26332, 26332
1464001267235417000, 26269, 26269
1464001267340270000, 26157, 26157
1464001267445124000, 26206, 26206
1464001267549991000, 26112, 26112
1464001267654824000, 25916, 25916
1464001267759654000, 25848, 25848
1464001267864495000, 26148, 26148
1464001267969311000, 26292, 26292
1464001268074183000, 26280, 26280
1464001268179017000, 26277, 26277
